id,amount,created_at,completed_at,merchant_id,shopper_id,week
2035,412.58,2018-03-08 22:00:00.000000,2018-03-10 19:59:12.000000,7,111,
2036,322.69,2018-03-08 22:30:00.000000,2018-03-10 13:02:29.000000,7,344,
2037,36.56,2018-03-08 23:00:00.000000,2018-03-11 13:40:32.000000,8,322,
2038,223.16,2018-03-08 23:30:00.000000,2018-03-10 17:47:43.000000,5,164,
2039,321.86,2018-03-09 01:12:00.000000,2018-03-10 08:02:48.000000,6,278,
2040,412.31,2018-03-09 01:48:00.000000,2018-03-10 23:40:00.000000,5,336,
2041,331.03,2018-03-09 02:24:00.000000,2018-03-11 11:55:15.000000,9,374,
2042,48.91,2018-03-09 03:00:00.000000,2018-03-11 20:00:42.000000,12,294,
2043,61.97,2018-03-09 03:36:00.000000,2018-03-10 05:07:23.000000,12,31,
2044,312.08,2018-03-09 04:12:00.000000,2018-03-10 15:00:11.000000,14,312,
2045,219.95,2018-03-09 06:00:00.000000,2018-03-11 14:10:36.000000,8,293,
2046,47.41,2018-03-09 06:36:00.000000,2018-03-11 02:12:50.000000,2,308,
2047,222.83,2018-03-09 07:12:00.000000,2018-03-10 13:40:43.000000,8,28,
2048,62.31,2018-03-09 08:24:00.000000,2018-03-10 20:09:26.000000,1,200,
2049,322.43,2018-03-09 09:00:00.000000,2018-03-12 03:20:46.000000,10,38,
2050,65.16,2018-03-09 10:12:00.000000,2018-03-11 02:09:23.000000,5,120,
2051,50.94,2018-03-09 10:48:00.000000,2018-03-11 17:55:10.000000,8,375,
2052,211.4,2018-03-09 11:24:00.000000,2018-03-10 13:41:35.000000,14,248,
2053,47.25,2018-03-09 12:00:00.000000,2018-03-12 00:56:11.000000,6,2,
2054,218.43,2018-03-09 12:36:00.000000,2018-03-11 21:25:58.000000,13,216,
2055,335.02,2018-03-09 15:00:00.000000,2018-03-11 19:18:10.000000,3,240,
2056,250.32,2018-03-09 15:36:00.000000,2018-03-10 17:45:04.000000,5,306,
2057,264.92,2018-03-09 16:12:00.000000,2018-03-11 16:46:28.000000,14,327,
2058,339.54,2018-03-09 16:48:00.000000,2018-03-11 05:50:58.000000,14,103,
2059,311.53,2018-03-09 17:24:00.000000,2018-03-11 20:09:40.000000,9,268,
2060,224.66,2018-03-09 18:00:00.000000,2018-03-12 08:23:05.000000,13,118,
2061,50.2,2018-03-09 21:36:00.000000,,5,93,
2062,303.2,2018-03-10 00:31:00.000000,,8,293,
2063,400.19,2018-03-10 07:14:00.000000,,1,344,
2064,385.64,2018-03-10 08:16:00.000000,,6,187,
2065,384.05,2018-03-10 16:32:00.000000,,5,289,
2066,446.6,2018-03-10 18:05:00.000000,,11,199,
2067,97.58,2018-03-10 19:07:00.000000,,10,48,
2068,214.74,2018-03-11 21:40:00.000000,,13,40,
2069,301.68,2018-03-12 02:35:00.000000,,7,234,
2070,100.8,2018-03-12 04:39:00.000000,,6,226,
2071,333.59,2018-03-12 11:53:00.000000,,8,336,
2072,269.72,2018-03-12 16:01:00.000000,,8,164,
2073,296.39,2018-03-09 19:48:00.000000,2018-03-10 20:39:51.000000,2,154,
2074,367.59,2018-03-09 20:24:00.000000,2018-03-12 05:25:17.000000,12,207,
2075,427.45,2018-03-09 21:00:00.000000,2018-03-12 14:23:46.000000,11,307,
2076,179.8,2018-03-09 22:12:00.000000,2018-03-11 22:45:35.000000,6,71,
2077,73.15,2018-03-09 22:48:00.000000,2018-03-11 18:46:41.000000,13,52,
2078,50.55,2018-03-09 23:24:00.000000,2018-03-11 19:23:26.000000,7,253,
2079,261.07,2018-03-10 01:02:00.000000,2018-03-12 08:51:21.000000,10,196,
2080,176.4,2018-03-10 01:33:00.000000,2018-03-11 16:21:10.000000,5,205,
2081,131.02,2018-03-10 02:04:00.000000,2018-03-11 11:20:14.000000,13,107,
2082,404.87,2018-03-10 02:35:00.000000,2018-03-12 05:22:24.000000,7,217,
2083,50.9,2018-03-10 03:06:00.000000,2018-03-12 11:50:31.000000,10,370,
2084,156.14,2018-03-10 04:08:00.000000,2018-03-11 09:44:18.000000,12,285,
2085,198.28,2018-03-10 04:39:00.000000,2018-03-11 05:15:21.000000,2,19,
2086,53.93,2018-03-10 05:10:00.000000,2018-03-11 13:47:40.000000,11,93,
2087,64.25,2018-03-10 05:41:00.000000,2018-03-11 11:17:09.000000,11,333,
2088,132.01,2018-03-10 06:12:00.000000,2018-03-12 06:14:25.000000,4,56,
2089,296.34,2018-03-10 07:45:00.000000,2018-03-13 00:34:31.000000,9,255,
2090,157.83,2018-03-10 08:47:00.000000,2018-03-12 10:02:17.000000,1,220,
2091,91.32,2018-03-10 09:18:00.000000,2018-03-12 00:57:05.000000,2,71,
2092,98.47,2018-03-10 09:49:00.000000,2018-03-12 12:22:05.000000,14,396,
2093,389.07,2018-03-10 10:20:00.000000,2018-03-12 21:45:17.000000,1,179,
2094,258.81,2018-03-10 10:51:00.000000,2018-03-11 17:31:17.000000,1,316,
2095,291.51,2018-03-10 11:53:00.000000,2018-03-12 11:45:34.000000,1,132,
2096,74.06,2018-03-10 12:24:00.000000,2018-03-11 23:00:12.000000,5,236,
2097,49.2,2018-03-10 12:55:00.000000,2018-03-12 14:17:34.000000,4,292,
2098,191.85,2018-03-10 13:26:00.000000,2018-03-12 16:31:53.000000,10,179,
2099,319.18,2018-03-10 13:57:00.000000,2018-03-12 04:15:48.000000,9,376,
2100,239.5,2018-03-10 14:59:00.000000,2018-03-12 23:32:01.000000,8,196,
2101,47.08,2018-03-10 15:30:00.000000,2018-03-12 03:20:26.000000,2,323,
2102,208.96,2018-03-10 16:01:00.000000,2018-03-12 22:23:11.000000,10,105,
2103,289.91,2018-03-10 17:03:00.000000,2018-03-12 05:35:39.000000,3,96,
2104,282.92,2018-03-10 17:34:00.000000,2018-03-13 11:05:32.000000,8,71,
2105,363.57,2018-03-10 19:38:00.000000,2018-03-13 02:17:37.000000,10,325,
2106,108.47,2018-03-10 20:09:00.000000,2018-03-12 12:33:24.000000,7,35,
2107,96.87,2018-03-10 20:40:00.000000,2018-03-12 20:24:09.000000,4,237,
2108,351.44,2018-03-10 21:11:00.000000,2018-03-13 14:08:03.000000,4,63,
2109,416.5,2018-03-10 21:42:00.000000,2018-03-12 08:19:18.000000,8,67,
2110,156.85,2018-03-10 22:13:00.000000,2018-03-13 05:46:23.000000,6,395,
2111,401.14,2018-03-10 23:15:00.000000,2018-03-12 21:27:16.000000,8,121,
2112,186.69,2018-03-10 23:46:00.000000,2018-03-12 02:49:33.000000,9,11,
2113,366.34,2018-03-11 01:05:00.000000,2018-03-12 20:01:53.000000,7,56,
2114,320.03,2018-03-11 02:10:00.000000,2018-03-12 09:48:41.000000,1,214,
2115,402.53,2018-03-11 03:15:00.000000,2018-03-13 15:06:19.000000,7,383,
2116,279.78,2018-03-11 05:25:00.000000,2018-03-13 16:07:20.000000,4,204,
2117,396.01,2018-03-11 06:30:00.000000,2018-03-12 12:28:04.000000,12,214,
2118,42.6,2018-03-11 07:35:00.000000,2018-03-13 13:34:59.000000,12,251,
2119,327.25,2018-03-11 08:40:00.000000,2018-03-12 09:35:44.000000,7,53,
2120,319.41,2018-03-11 09:45:00.000000,2018-03-12 12:41:22.000000,4,266,
2121,137.55,2018-03-11 11:55:00.000000,2018-03-13 02:44:06.000000,2,361,
2122,243.62,2018-03-11 13:00:00.000000,2018-03-13 02:28:44.000000,6,324,
2123,374.62,2018-03-11 14:05:00.000000,2018-03-12 22:37:54.000000,11,10,
2124,362.62,2018-03-11 15:10:00.000000,2018-03-12 19:15:06.000000,2,282,
2125,287.76,2018-03-11 16:15:00.000000,2018-03-13 17:44:55.000000,7,40,
2126,228.38,2018-03-11 17:20:00.000000,2018-03-13 01:55:49.000000,6,52,
2127,320.45,2018-03-11 19:30:00.000000,2018-03-14 12:08:01.000000,9,246,
2128,237.57,2018-03-11 20:35:00.000000,2018-03-14 12:54:55.000000,10,63,
2129,288.13,2018-03-11 22:45:00.000000,2018-03-14 09:26:27.000000,6,171,
2130,411.61,2018-03-11 23:50:00.000000,2018-03-13 10:53:23.000000,14,19,
2131,103.68,2018-03-12 00:31:00.000000,2018-03-13 21:28:53.000000,7,271,
2132,414.91,2018-03-12 01:33:00.000000,2018-03-14 14:05:13.000000,13,139,
2133,290.34,2018-03-12 02:04:00.000000,2018-03-14 17:09:42.000000,13,299,
2134,365.21,2018-03-12 03:06:00.000000,2018-03-14 00:16:52.000000,6,219,
2135,448.91,2018-03-12 03:37:00.000000,2018-03-14 08:49:32.000000,5,2,
2136,403.95,2018-03-12 04:08:00.000000,2018-03-14 14:37:39.000000,7,88,
2137,169.73,2018-03-12 05:41:00.000000,2018-03-14 16:12:41.000000,7,128,
2138,295.94,2018-03-12 06:12:00.000000,2018-03-14 00:04:29.000000,3,226,
2139,319.43,2018-03-12 06:43:00.000000,2018-03-13 11:07:10.000000,6,182,
2140,403.97,2018-03-12 07:14:00.000000,2018-03-13 14:12:45.000000,2,129,
2141,71.69,2018-03-12 07:45:00.000000,2018-03-14 15:33:31.000000,12,330,
2142,176.8,2018-03-12 08:16:00.000000,2018-03-14 20:51:46.000000,13,217,
2143,97.97,2018-03-12 09:18:00.000000,2018-03-14 00:10:29.000000,2,237,
2144,264.28,2018-03-12 09:49:00.000000,2018-03-14 17:29:52.000000,10,153,
2145,388.16,2018-03-12 10:20:00.000000,2018-03-14 14:42:02.000000,7,299,
2146,377.34,2018-03-12 10:51:00.000000,2018-03-13 21:02:38.000000,11,134,
2147,149.28,2018-03-12 11:22:00.000000,2018-03-14 06:33:13.000000,11,388,
2148,260.4,2018-03-12 12:55:00.000000,2018-03-13 14:00:39.000000,10,226,
2149,192.23,2018-03-12 13:26:00.000000,2018-03-13 21:34:43.000000,6,194,
2150,194.95,2018-03-12 13:57:00.000000,2018-03-14 23:10:01.000000,8,46,
2151,304.27,2018-03-12 14:28:00.000000,2018-03-15 03:38:20.000000,13,383,
2152,189.87,2018-03-12 14:59:00.000000,2018-03-14 05:38:28.000000,11,139,
2153,232.47,2018-03-12 16:32:00.000000,2018-03-14 23:29:56.000000,9,397,
2154,240.67,2018-03-12 17:03:00.000000,2018-03-13 18:41:45.000000,8,261,
2155,47.63,2018-03-12 17:34:00.000000,2018-03-15 05:01:06.000000,5,296,
2156,282.7,2018-03-12 18:05:00.000000,2018-03-15 06:37:18.000000,9,325,
2157,161.95,2018-03-12 18:36:00.000000,2018-03-14 02:37:04.000000,2,163,
2158,397.54,2018-03-12 19:07:00.000000,2018-03-15 07:38:54.000000,6,101,
2159,166.74,2018-03-12 20:09:00.000000,2018-03-14 07:47:25.000000,7,85,
2160,275.48,2018-03-12 20:40:00.000000,2018-03-15 01:29:59.000000,8,62,
2161,331.69,2018-03-12 21:11:00.000000,2018-03-14 15:44:23.000000,12,128,
2162,208.68,2018-03-12 21:42:00.000000,2018-03-14 14:45:43.000000,12,147,
2163,97.55,2018-03-13 00:30:00.000000,,10,251,
2164,267.85,2018-03-13 07:30:00.000000,,12,264,
2165,280.1,2018-03-13 10:30:00.000000,,6,316,
2166,84.24,2018-03-13 11:30:00.000000,,5,255,
2167,120.96,2018-03-13 14:00:00.000000,,5,223,
2168,283.16,2018-03-13 14:30:00.000000,,2,299,
2169,213.59,2018-03-13 15:00:00.000000,,13,83,
2170,95.24,2018-03-13 23:00:00.000000,,11,340,
2171,105.28,2018-03-14 08:16:00.000000,,7,64,
2172,85.23,2018-03-14 13:26:00.000000,,3,55,
2173,202.75,2018-03-14 15:30:00.000000,,14,233,
2174,230.54,2018-03-14 16:32:00.000000,,11,159,
2175,430.99,2018-03-14 23:46:00.000000,,10,110,
2176,219.51,2018-03-15 03:05:00.000000,,5,251,
2177,404.73,2018-03-15 06:47:00.000000,,6,368,
2178,394.38,2018-03-15 08:01:00.000000,,6,309,
2179,273.03,2018-03-15 14:11:00.000000,,2,33,
2180,224.89,2018-03-15 16:02:00.000000,,5,223,
2181,64.33,2018-03-15 20:21:00.000000,,1,188,
2182,293.64,2018-03-16 02:27:00.000000,,6,239,
2183,49.52,2018-03-12 23:15:00.000000,2018-03-14 22:53:39.000000,3,382,
2184,348.6,2018-03-12 23:46:00.000000,2018-03-14 16:27:49.000000,5,368,
2185,226.2,2018-03-13 01:00:00.000000,2018-03-14 15:55:12.000000,13,127,
2186,399.39,2018-03-13 01:30:00.000000,2018-03-15 17:22:09.000000,12,326,
2187,136.24,2018-03-13 02:00:00.000000,2018-03-14 23:28:04.000000,7,21,
2188,66.8,2018-03-13 02:30:00.000000,2018-03-14 08:10:06.000000,2,144,
2189,412.03,2018-03-13 03:30:00.000000,2018-03-15 16:09:07.000000,2,187,
2190,450.67,2018-03-13 04:00:00.000000,2018-03-15 08:42:45.000000,5,284,
2191,84.53,2018-03-13 04:30:00.000000,2018-03-15 12:07:09.000000,1,196,
2192,269.12,2018-03-13 05:00:00.000000,2018-03-15 03:01:54.000000,2,209,
2193,51.4,2018-03-13 05:30:00.000000,2018-03-14 10:03:24.000000,7,329,
2194,340.46,2018-03-13 06:30:00.000000,2018-03-14 07:08:27.000000,9,170,
2195,298.9,2018-03-13 07:00:00.000000,2018-03-15 03:53:17.000000,3,280,
2196,72.45,2018-03-13 08:00:00.000000,2018-03-14 16:36:54.000000,7,135,
2197,42.57,2018-03-13 08:30:00.000000,2018-03-15 11:26:52.000000,9,89,
2198,394.35,2018-03-13 09:00:00.000000,2018-03-15 13:21:12.000000,13,143,
2199,254.66,2018-03-13 10:00:00.000000,2018-03-14 13:14:31.000000,2,145,
2200,260.16,2018-03-13 11:00:00.000000,2018-03-15 06:54:09.000000,11,145,
2201,252.17,2018-03-13 12:00:00.000000,2018-03-15 04:58:26.000000,10,257,
2202,218.52,2018-03-13 12:30:00.000000,2018-03-14 14:18:43.000000,1,6,
2203,373.4,2018-03-13 13:00:00.000000,2018-03-16 01:31:24.000000,11,132,
2204,330.58,2018-03-13 13:30:00.000000,2018-03-15 16:37:03.000000,5,338,
2205,326.94,2018-03-13 16:00:00.000000,2018-03-16 06:26:48.000000,9,355,
2206,172.95,2018-03-13 16:30:00.000000,2018-03-15 12:30:39.000000,7,361,
2207,74.99,2018-03-13 17:00:00.000000,2018-03-15 07:01:52.000000,13,208,
2208,222.64,2018-03-13 17:30:00.000000,2018-03-15 01:53:51.000000,13,305,
2209,388.39,2018-03-13 18:00:00.000000,2018-03-15 21:50:55.000000,4,157,
2210,265.6,2018-03-13 19:00:00.000000,2018-03-16 07:08:07.000000,9,18,
2211,79.32,2018-03-13 19:30:00.000000,2018-03-15 12:09:06.000000,6,87,
2212,169.17,2018-03-13 20:00:00.000000,2018-03-14 20:36:29.000000,13,172,
2213,248.43,2018-03-13 20:30:00.000000,2018-03-15 12:40:16.000000,9,240,
2214,106.89,2018-03-13 21:00:00.000000,2018-03-15 09:25:01.000000,9,90,
2215,38.88,2018-03-13 22:00:00.000000,2018-03-15 22:53:24.000000,8,158,
2216,255.4,2018-03-13 22:30:00.000000,2018-03-15 08:13:38.000000,2,329,
2217,280.33,2018-03-13 23:30:00.000000,2018-03-15 00:35:06.000000,9,321,
2218,353.72,2018-03-14 00:00:00.000000,2018-03-15 16:54:02.000000,11,166,
2219,185.18,2018-03-14 01:02:00.000000,2018-03-15 06:36:25.000000,1,173,
2220,67.83,2018-03-14 02:04:00.000000,2018-03-15 17:00:41.000000,1,97,
2221,195.17,2018-03-14 04:08:00.000000,2018-03-16 08:29:03.000000,6,26,
2222,334.12,2018-03-14 05:10:00.000000,2018-03-16 08:18:18.000000,3,120,
2223,444.88,2018-03-14 06:12:00.000000,2018-03-15 06:30:36.000000,14,185,
2224,292.15,2018-03-14 07:14:00.000000,2018-03-16 11:55:29.000000,5,177,
2225,399.37,2018-03-14 09:18:00.000000,2018-03-16 11:09:13.000000,11,237,
2226,42.51,2018-03-14 11:22:00.000000,2018-03-15 13:19:40.000000,1,351,
2227,411.24,2018-03-14 12:24:00.000000,2018-03-15 17:29:57.000000,14,53,
2228,321.7,2018-03-14 14:28:00.000000,2018-03-15 18:32:44.000000,4,345,
2229,422.66,2018-03-14 17:34:00.000000,2018-03-16 23:47:02.000000,1,375,
2230,304.15,2018-03-14 18:36:00.000000,2018-03-16 18:27:20.000000,1,151,
2231,434.44,2018-03-14 20:40:00.000000,2018-03-17 07:17:38.000000,7,5,
2232,109.89,2018-03-14 21:42:00.000000,2018-03-17 04:18:01.000000,4,328,
2233,239.2,2018-03-14 22:44:00.000000,2018-03-16 16:22:46.000000,8,17,
2234,435.44,2018-03-15 00:37:00.000000,2018-03-16 07:39:41.000000,5,78,
2235,248.45,2018-03-15 01:14:00.000000,2018-03-16 05:59:44.000000,8,275,
2236,411.7,2018-03-15 01:51:00.000000,2018-03-16 14:47:32.000000,12,55,
2237,374.69,2018-03-15 03:42:00.000000,2018-03-16 10:52:40.000000,9,303,
2238,40.05,2018-03-15 04:19:00.000000,2018-03-17 01:16:51.000000,5,292,
2239,175.81,2018-03-15 04:56:00.000000,2018-03-17 11:01:42.000000,11,310,
2240,189.51,2018-03-15 05:33:00.000000,2018-03-16 06:20:10.000000,12,365,
2241,344.23,2018-03-15 06:10:00.000000,2018-03-16 13:19:22.000000,8,112,
2242,55.01,2018-03-15 08:38:00.000000,2018-03-17 17:58:08.000000,1,198,
2243,367.1,2018-03-15 09:15:00.000000,2018-03-16 17:19:46.000000,13,380,
2244,176.92,2018-03-15 09:52:00.000000,2018-03-16 15:57:34.000000,12,338,
2245,90.7,2018-03-15 10:29:00.000000,2018-03-16 11:25:53.000000,4,395,
2246,121.74,2018-03-15 11:06:00.000000,2018-03-17 05:21:28.000000,14,130,
2247,356.63,2018-03-15 12:20:00.000000,2018-03-18 00:53:45.000000,1,307,
2248,308.75,2018-03-15 12:57:00.000000,2018-03-17 06:37:54.000000,1,288,
2249,188.24,2018-03-15 13:34:00.000000,2018-03-17 01:28:06.000000,9,231,
2250,222.09,2018-03-15 14:48:00.000000,2018-03-17 20:43:31.000000,14,25,
2251,280.29,2018-03-15 15:25:00.000000,2018-03-17 09:40:19.000000,10,232,
2252,121.1,2018-03-15 16:39:00.000000,2018-03-17 19:15:26.000000,8,177,
2253,171.11,2018-03-15 17:53:00.000000,2018-03-17 02:27:18.000000,9,50,
2254,41.33,2018-03-15 18:30:00.000000,2018-03-18 00:00:58.000000,3,156,
2255,193.88,2018-03-15 19:07:00.000000,2018-03-18 10:39:32.000000,6,214,
2256,168.06,2018-03-15 19:44:00.000000,2018-03-17 09:04:33.000000,14,46,
2257,81.23,2018-03-15 20:58:00.000000,2018-03-16 22:07:08.000000,14,220,
2258,321.8,2018-03-15 22:12:00.000000,2018-03-18 12:02:21.000000,5,204,
2259,118.73,2018-03-15 22:49:00.000000,2018-03-18 04:22:22.000000,14,291,
2260,128.57,2018-03-15 23:26:00.000000,2018-03-17 05:25:34.000000,5,100,
2261,68.27,2018-03-16 00:49:00.000000,2018-03-18 17:43:29.000000,4,398,
2262,397.76,2018-03-16 01:38:00.000000,2018-03-17 15:03:45.000000,11,250,
2263,424.66,2018-03-16 04:05:00.000000,2018-03-18 02:07:12.000000,3,158,
2264,177.19,2018-03-16 04:54:00.000000,2018-03-18 00:25:05.000000,9,130,
2265,45.27,2018-03-16 05:43:00.000000,2018-03-17 08:22:23.000000,6,312,
2266,380.78,2018-03-16 17:58:00.000000,,8,130,
2267,62.32,2018-03-16 19:36:00.000000,,7,366,
2268,436.37,2018-03-17 01:16:00.000000,,9,270,
2269,388.77,2018-03-17 01:54:00.000000,,5,299,
2270,447.42,2018-03-17 05:04:00.000000,,1,210,
2271,105.39,2018-03-17 08:14:00.000000,,9,124,
2272,312.54,2018-03-17 09:30:00.000000,,4,212,
2273,356.42,2018-03-17 13:56:00.000000,,10,63,
2274,359.53,2018-03-17 15:50:00.000000,,2,68,
2275,352.19,2018-03-17 18:22:00.000000,,3,269,
2276,262.2,2018-03-17 21:32:00.000000,,11,185,
2277,413.66,2018-03-18 01:04:00.000000,,1,16,
2278,222.34,2018-03-18 03:44:00.000000,,13,295,
2279,173.9,2018-03-18 06:56:00.000000,,9,319,
2280,182.23,2018-03-18 16:32:00.000000,,5,272,
2281,103.09,2018-03-18 18:40:00.000000,,1,118,
2282,325.43,2018-03-18 19:44:00.000000,,3,157,
2283,171.61,2018-03-18 20:48:00.000000,,8,99,
2284,289.23,2018-03-18 23:28:00.000000,,6,126,
2285,207.92,2018-03-19 03:12:00.000000,,1,174,
2286,181.16,2018-03-19 04:48:00.000000,,14,141,
2287,422.84,2018-03-19 08:00:00.000000,,8,279,
2288,212.69,2018-03-16 08:10:00.000000,2018-03-18 23:51:38.000000,8,204,
2289,139.61,2018-03-16 08:59:00.000000,2018-03-18 08:36:39.000000,1,360,
2290,361.49,2018-03-16 09:48:00.000000,2018-03-18 17:41:35.000000,14,211,
2291,303.61,2018-03-16 10:37:00.000000,2018-03-19 00:38:55.000000,14,65,
2292,333.81,2018-03-16 11:26:00.000000,2018-03-18 19:31:02.000000,11,318,
2293,433.84,2018-03-16 12:15:00.000000,2018-03-19 00:22:17.000000,13,307,
2294,210.72,2018-03-16 13:53:00.000000,2018-03-19 06:03:18.000000,14,41,
2295,329.08,2018-03-16 14:42:00.000000,2018-03-18 01:27:06.000000,7,274,
2296,290.98,2018-03-16 15:31:00.000000,2018-03-19 02:39:07.000000,10,394,
2297,230.75,2018-03-16 16:20:00.000000,2018-03-18 16:09:50.000000,12,106,
2298,417.45,2018-03-16 17:09:00.000000,2018-03-18 00:56:50.000000,12,11,
2299,69.78,2018-03-16 20:25:00.000000,2018-03-19 11:12:52.000000,6,41,
2300,212.14,2018-03-16 21:14:00.000000,2018-03-18 13:58:42.000000,1,330,
2301,439.59,2018-03-16 22:03:00.000000,2018-03-19 12:08:43.000000,6,177,
2302,120.49,2018-03-16 22:52:00.000000,2018-03-18 11:17:37.000000,5,352,
2303,282.14,2018-03-16 23:41:00.000000,2018-03-18 21:42:29.000000,13,121,
2304,46.14,2018-03-17 02:32:00.000000,2018-03-19 06:23:22.000000,8,321,
2305,172.03,2018-03-17 03:10:00.000000,2018-03-19 19:02:13.000000,12,236,
2306,205.48,2018-03-17 03:48:00.000000,2018-03-19 03:00:08.000000,13,242,
2307,73.82,2018-03-17 04:26:00.000000,2018-03-19 16:08:19.000000,11,238,
2308,73.98,2018-03-17 05:42:00.000000,2018-03-18 16:04:10.000000,5,306,
2309,365.27,2018-03-17 06:20:00.000000,2018-03-18 23:15:08.000000,10,52,
2310,145.27,2018-03-17 07:36:00.000000,2018-03-19 21:17:47.000000,6,167,
2311,233.35,2018-03-17 08:52:00.000000,2018-03-18 12:01:11.000000,10,176,
2312,311.49,2018-03-17 10:08:00.000000,2018-03-19 01:59:38.000000,6,282,
2313,288.63,2018-03-17 10:46:00.000000,2018-03-19 20:30:34.000000,10,342,
2314,433.34,2018-03-17 11:24:00.000000,2018-03-19 20:09:17.000000,13,224,
2315,397.53,2018-03-17 12:40:00.000000,2018-03-19 14:52:38.000000,13,396,
2316,194.19,2018-03-17 13:18:00.000000,2018-03-18 14:48:13.000000,11,100,
2317,193.14,2018-03-17 14:34:00.000000,2018-03-19 23:57:49.000000,6,276,
2318,107.74,2018-03-17 15:12:00.000000,2018-03-20 02:13:58.000000,14,126,
2319,246.41,2018-03-17 16:28:00.000000,2018-03-19 02:37:34.000000,7,60,
2320,120.05,2018-03-17 17:44:00.000000,2018-03-20 04:18:56.000000,6,55,
2321,361.96,2018-03-17 19:00:00.000000,2018-03-19 22:48:17.000000,7,287,
2322,50.47,2018-03-17 19:38:00.000000,2018-03-18 19:49:45.000000,14,15,
2323,191.56,2018-03-17 20:16:00.000000,2018-03-20 13:25:06.000000,12,13,
2324,313.36,2018-03-17 20:54:00.000000,2018-03-20 08:52:06.000000,5,54,
2325,329.45,2018-03-17 22:10:00.000000,2018-03-18 22:22:03.000000,10,39,
2326,261.06,2018-03-17 23:26:00.000000,2018-03-19 04:17:33.000000,9,147,
2327,307.71,2018-03-18 00:32:00.000000,2018-03-19 22:57:50.000000,3,365,
2328,243.96,2018-03-18 01:36:00.000000,2018-03-19 14:21:53.000000,14,87,
2329,257.4,2018-03-18 02:08:00.000000,2018-03-20 01:18:05.000000,13,204,
2330,343.99,2018-03-18 02:40:00.000000,2018-03-19 19:26:07.000000,4,280,
2331,232.24,2018-03-18 04:16:00.000000,2018-03-20 12:58:17.000000,8,119,
2332,345.87,2018-03-18 04:48:00.000000,2018-03-20 15:32:20.000000,11,278,
2333,31.55,2018-03-18 05:20:00.000000,2018-03-20 21:45:13.000000,10,326,
2334,416.25,2018-03-18 05:52:00.000000,2018-03-19 12:33:38.000000,8,340,
2335,305.49,2018-03-18 06:24:00.000000,2018-03-19 20:58:45.000000,9,384,
2336,417.15,2018-03-18 08:00:00.000000,2018-03-19 13:59:49.000000,9,156,
2337,426.73,2018-03-18 08:32:00.000000,2018-03-19 14:52:57.000000,10,281,
2338,316.24,2018-03-18 09:04:00.000000,2018-03-20 13:33:24.000000,2,125,
2339,262.21,2018-03-18 09:36:00.000000,2018-03-20 08:46:44.000000,4,66,
2340,349.97,2018-03-18 10:08:00.000000,2018-03-20 01:29:16.000000,10,68,
2341,113.66,2018-03-18 10:40:00.000000,2018-03-19 12:21:05.000000,7,13,
2342,93.05,2018-03-18 11:44:00.000000,2018-03-20 02:36:06.000000,2,92,
2343,279.03,2018-03-18 12:16:00.000000,2018-03-19 16:08:36.000000,9,8,
2344,39.62,2018-03-18 12:48:00.000000,2018-03-21 04:15:37.000000,5,385,
2345,254.12,2018-03-18 13:20:00.000000,2018-03-21 02:23:30.000000,1,138,
2346,351.12,2018-03-18 13:52:00.000000,2018-03-21 02:52:51.000000,12,58,
2347,397.09,2018-03-18 14:56:00.000000,2018-03-19 23:40:53.000000,14,164,
2348,400.66,2018-03-18 15:28:00.000000,2018-03-20 14:55:57.000000,2,184,
2349,145.72,2018-03-18 16:00:00.000000,2018-03-20 04:00:10.000000,8,68,
2350,207.62,2018-03-18 17:04:00.000000,2018-03-20 02:18:15.000000,11,213,
2351,36.66,2018-03-18 17:36:00.000000,2018-03-20 14:49:23.000000,1,73,
2352,189.77,2018-03-18 19:12:00.000000,2018-03-21 11:17:49.000000,10,147,
2353,358.58,2018-03-18 20:16:00.000000,2018-03-21 11:43:27.000000,7,3,
2354,85.78,2018-03-18 21:20:00.000000,2018-03-20 15:57:16.000000,9,217,
2355,413.64,2018-03-18 21:52:00.000000,2018-03-21 01:55:27.000000,7,368,
2356,71.84,2018-03-18 22:24:00.000000,2018-03-21 10:32:13.000000,11,354,
2357,387.92,2018-03-18 22:56:00.000000,2018-03-20 22:24:13.000000,8,150,
2358,352.69,2018-03-19 01:04:00.000000,2018-03-20 12:22:28.000000,2,219,
2359,251.87,2018-03-19 01:36:00.000000,2018-03-21 05:24:59.000000,8,337,
2360,94.86,2018-03-19 02:08:00.000000,2018-03-21 08:36:53.000000,12,135,
2361,414,2018-03-19 02:40:00.000000,2018-03-21 16:26:53.000000,12,399,
2362,175.16,2018-03-19 03:44:00.000000,2018-03-21 08:56:31.000000,2,69,
2363,93.81,2018-03-19 05:20:00.000000,2018-03-20 17:38:39.000000,9,365,
2364,398.6,2018-03-19 05:52:00.000000,2018-03-21 09:48:11.000000,4,231,
2365,271.94,2018-03-19 06:24:00.000000,2018-03-22 00:14:39.000000,4,56,
2366,366.86,2018-03-19 06:56:00.000000,2018-03-20 16:04:53.000000,8,275,
2367,152.23,2018-03-19 07:28:00.000000,2018-03-21 04:23:35.000000,14,320,
2368,231.75,2018-03-19 09:04:00.000000,2018-03-20 22:34:03.000000,11,128,
2369,400.71,2018-03-19 20:16:00.000000,,2,36,
2370,292.97,2018-03-19 21:52:00.000000,,1,212,
2371,155.84,2018-03-20 02:24:00.000000,,11,153,
